ID,LATITUDE,LONGITUDE,NAME,CITY,STATE,COUNTY,COUNTRY,STATUS
1744106,41.506142051,-81.605095434,UNIVERSITY HOSPITALS OF CLEVELAND,CLEVELAND,OH,CUYAHOGA,USA,OPEN
17044195,41.5027509610001,-81.620792669,CLEVELAND CLINIC,CLEVELAND,OH,CUYAHOGA,USA,OPEN
10144122,41.4521988720001,-81.4946935689999,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,BEACHWOOD,OH,CUYAHOGA,USA,OPEN
14344129,41.3821198360001,-81.731394677,PARMA COMMUNITY GENERAL HOSPITAL,PARMA,OH,CUYAHOGA,USA,OPEN
16045331,40.089291772,-84.634741097,WAYNE HOSPITAL,GREENVILLE,OH,DARKE,USA,OPEN
16917701,41.2470106280001,-77.015966971,WILLIAMSPORT REGIONAL MEDICAL CENTER,WILLIAMSPORT,PA,LYCOMING,USA,OPEN
3382609,42.844225533,-106.242370132,ELKHORN VALLEY REHABILITATION HOSPITAL LLC,CASPER,WY,NATRONA,USA,OPEN
91235402,33.2190660000001,-87.533981,MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,TUSCALOOSA,AL,TUSCALOOSA,USA,OPEN
12743015,40.305514024,-83.089252856,GRADY MEMORIAL HOSPITAL,DELAWARE,OH,DELAWARE,USA,OPEN
3800739,18.176038959,-66.1614012329999,CIDRA PAN AMERICAN HOSPITAL,CIDRA,PR,CIDRA,PRI,OPEN
28617403,39.926192787,-76.71895855,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,YORK,PA,YORK,USA,OPEN
3200956,18.367570404,-66.154124489,HOSP UNIVERSITARIO DR RAMON RUIZ ARNAU,BAYAMON,PR,BAYAMON,PRI,OPEN
7100960,18.3968147580001,-66.163448901,PUERTO RICO CHILDRENS HOSPITAL,BAYAMON,PR,BAYAMON,PRI,OPEN
126843016,40.1038159390001,-83.170971659,DUBLIN SPRINGS,DUBLIN,OH,FRANKLIN,USA,OPEN
4908053,39.8830950230001,-74.918054591,WEISMAN CHILDRENS REHABILITATION HOSPITAL,MARLTON,NJ,BURLINGTON,USA,OPEN
5108401,39.361028527,-74.426406086,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (MEN),ATLANTIC CITY,NJ,ATLANTIC,USA,OPEN
11008240,39.478982624,-74.540072967,ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND DIVISION,POMONA,NJ,ATLANTIC,USA,OPEN
12207652,40.956667775,-74.0629917159999,BERGEN REGIONAL MEDICAL CENTER,PARAMUS,NJ,BERGEN,USA,OPEN
12607666,40.88299153,-74.0104003289999,HOLY NAME HOSPITAL,TEANECK,NJ,BERGEN,USA,OPEN
6007470,40.9471235570001,-74.20271983,SAINT JOSEPHS WAYNE HOSPITAL,WAYNE,NJ,PASSAIC,USA,OPEN
1008094,39.635474581,-75.035103877,MARYVILLE INCORPORATED,WILLIAMSTOWN,NJ,GLOUCESTER,USA,OPEN
2207102,40.7371696590001,-74.170737958,MOUNT CARMEL GUILD BEHAVIORAL HEALTHCARE SYSTEM,NEWARK,NJ,ESSEX,USA,OPEN
7007109,40.7856713480001,-74.176321114,CLARA MAASS MEDICAL CENTER,BELLEVILLE,NJ,ESSEX,USA,OPEN
7507018,40.754603563,-74.2136013959999,EAST ORANGE GENERAL HOSPITAL,EAST ORANGE,NJ,ESSEX,USA,OPEN
13808360,39.445475716,-75.058968984,INSPIRA MEDICAL CENTER VINELAND,VINELAND,NJ,CUMBERLAND,USA,OPEN
12807094,40.7918303070001,-74.073236514,HUDSON REGIONAL HOSPITAL,SECAUCUS,NJ,HUDSON,USA,OPEN
13207206,40.659108964,-74.197587997,TRINITAS HOSPITAL - NEW POINT CAMPUS,ELIZABETH,NJ,UNION,USA,OPEN
6707860,41.0576481510001,-74.768442831,NEWTON MEMORIAL HOSPITAL,NEWTON,NJ,SUSSEX,USA,OPEN
1708861,40.518962532,-74.281102652,CARE ONE,PERTH AMBOY,NJ,MIDDLESEX,USA,OPEN
1808901,40.496357131,-74.4491258049999,CANCER INSTITUTE OF NEW JERSEY,NEW BRUNSWICK,NJ,MIDDLESEX,USA,OPEN
11108629,40.216522184,-74.74165161,SAINT FRANCIS MEDICAL CENTER,TRENTON,NJ,MERCER,USA,OPEN
4307950,40.8389665940001,-74.510254974,GREYSTONE PARK PSYCHIATRIC HOSPITAL,MORRIS PLAINS,NJ,MORRIS,USA,OPEN
2908755,39.9626114210001,-74.217409732,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TOMS RIVER,TOMS RIVER,NJ,OCEAN,USA,OPEN
3908755,40.0121504680001,-74.21490921,SAINT BARNABAS BEHAVIORAL HEALTH CENTER,TOMS RIVER,NJ,OCEAN,USA,OPEN
9408724,40.0771830080001,-74.1314468429999,OCEAN MEDICAL CENTER,BRICK,NJ,OCEAN,USA,OPEN
107807962,40.789620917,-74.4891805359999,ATLANTIC REHABILITATION INSTITUTE,MORRISTOWN,NJ,MORRIS,USA,OPEN
107907002,40.668303693,-74.112713941,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,BAYONNE,NJ,HUDSON,USA,OPEN
108007306,40.734267624,-74.0499582689999,CAREPOINT HEALTH-CHRIST HOSPITAL,JERSEY CITY,NJ,HUDSON,USA,OPEN
108108901,40.494825098,-74.451690392,CHILDREN'S SPECIALIZED HOSPITAL,NEW BRUNSWICK,NJ,MIDDLESEX,USA,OPEN
108808701,40.0730650310001,-74.2190055949999,SPECIALTY HOSPITAL OF CENTRAL JERSEY,LAKEWOOD,NJ,OCEAN,USA,OPEN
109408502,40.467623136,-74.685196236,EAST MOUNTAIN HOSPITAL,BELLE MEAD,NJ,SOMERSET,USA,OPEN
109507675,40.9856164440001,-74.015681376,HACKENSACK-UMC AT PASCACK VALLEY,WESTWOOD,NJ,BERGEN,USA,OPEN
109608360,39.4451618910001,-75.052593407,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF VINELAND,VINELAND,NJ,CUMBERLAND,USA,OPEN
109707094,40.7854055760001,-74.057816885,HUDSON COUNTY MEADOWVIEW PSYCHIATRIC HOSPITAL,SECAUCUS,NJ,HUDSON,USA,OPEN
129943725,40.066895839,-81.582060309,CAMBRIDGE BEHAVORIAL HOSPITAL,CAMBRIDGE,OH,GUERNSEY,USA,OPEN
2843725,40.0414731870001,-81.5773923359999,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,CAMBRIDGE,OH,GUERNSEY,USA,OPEN
2000785,17.980770922,-66.106166118,CLINICA SANTA ROSA,GUAYAMA,PR,GUAYAMA,PRI,OPEN
28645224,39.1926339440001,-84.5438764479999,CHILDREN'S HOSPITAL MC - COLLEGE HILL,CINCINNATI,OH,HAMILTON,USA,OPEN
127645236,39.2059509790001,-84.38094165,"JEWISH HOSPITAL, LLC",CINCINNATI,OH,HAMILTON,USA,OPEN
2200733,18.0332502100001,-66.593130348,HOSP ANDRES GRILLASCA INC (CENTRO DE ONCOLOGICA AVANZADA),PONCE,PR,PONCE,PRI,OPEN
28745219,39.121299407,-84.510407282,"DRAKE CENTER FOR POST-ACUTE CARE, LLC",CINCINNATI,OH,HAMILTON,USA,OPEN
9245220,39.1394136430001,-84.508194552,CINCINNATI VA MEDICAL CENTER,CINCINNATI,OH,HAMILTON,USA,OPEN
9085712,32.2523042510001,-110.879298849,TMC HEALTHCARE,TUCSON,AZ,PIMA,USA,OPEN
8043616,41.6212019920001,-83.4804910559999,BAY PARK COMMUNITY HOSPITAL,OREGON,OH,LUCAS,USA,OPEN
12343560,41.7089406530001,-83.6913462749999,FLOWER HOSPITAL,SYLVANIA,OH,LUCAS,USA,OPEN
124943560,41.7191904520001,-83.669070275,REGENCY HOSPITAL OF TOLEDO,SYLVANIA,OH,LUCAS,USA,OPEN
9543623,41.693599299,-83.625681529,MERCY ST ANNE HOSPITAL,TOLEDO,OH,LUCAS,USA,OPEN
1187505,35.633465363,-105.963295779,ST. VINCENT PHYSICIANS MEDICAL CENTER,SANTA FE,NM,SANTA FE,USA,OPEN
1387571,36.3685436600001,-105.57688812,HOLY CROSS HOSPITAL,TAOS,NM,TAOS,USA,OPEN
554305,44.50224209,-88.011285591,BELLIN MEMORIAL HSPTL,GREEN BAY,WI,BROWN,USA,OPEN
5188401,35.1566324400001,-103.722574505,PRESBYTERIAN MEDICAL GROUP DOCTOR DAN C TRIGG MEMORIAL HOSPITAL,TUCUMCARI,NM,QUAY,USA,OPEN
3485295,33.313908692,-111.687427336,GILBERT HOSPITAL,GILBERT,AZ,MARICOPA,USA,OPEN
4487740,36.8626589900001,-104.442110248,MINERS COLFAX MEDICAL CENTER,RATON,NM,COLFAX,USA,OPEN
81778734,30.3451048360001,-97.970102228,BAYLOR SCOTT AND WHITE INSTITUTE FOR REHABILITATION - LAKEWAY,LAKEWAY,TX,TRAVIS,USA,OPEN
2989431,39.5315412250001,-119.774830933,DINI-TOWNSEND HOSPITAL AT NORTHERN NEVADA ADULT MENTAL HEALTH SERVICES,SPARKS,NV,WASHOE,USA,OPEN
654301,44.484314673,-88.016255098,BELLIN PSYCHIATRIC CTR,GREEN BAY,WI,BROWN,USA,OPEN
111989102,36.1567317720001,-115.194223439,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAS VEGAS,LAS VEGAS,NV,CLARK,USA,OPEN
789106,36.1630915430001,-115.162811854,HORIZON SPECIALTY HOSPITAL - LAS VEGAS,LAS VEGAS,NV,CLARK,USA,OPEN
29545417,39.7482480800001,-84.19940099,RIVERVIEW HEALTH INSTITUTE,DAYTON,OH,MONTGOMERY,USA,OPEN
10546761,41.6458040900001,-85.4261370569999,PARKVIEW LAGRANGE HOSPITAL,LAGRANGE,IN,LAGRANGE,USA,OPEN
129245342,39.637702931,-84.249272494,SYCAMORE MEDICAL CENTER,MIAMISBURG,OH,MONTGOMERY,USA,OPEN
3489121,36.1165861580001,-115.110384599,LAS VEGAS - AMG SPECIALTY HOSPITAL,LAS VEGAS,NV,CLARK,USA,OPEN
6445406,39.7875513380001,-84.23333439,GOOD SAMARITAN HOSPITAL,DAYTON,OH,MONTGOMERY,USA,OPEN
13843338,40.547981168,-82.850406603,MORROW COUNTY HOSPITAL,MOUNT GILEAD,OH,MORROW,USA,OPEN
1520032,38.8479278680001,-76.988255269,SAINT ELIZABETHS HOSPITAL,WASHINGTON,DC,DISTRICT OF COLUMBIA,USA,OPEN
1620002,38.8929214200001,-76.995863417,BRIDGEPOINT HOSPITAL CAPITOL HILL,WASHINGTON,DC,DISTRICT OF COLUMBIA,USA,OPEN
1289103,36.1212914930001,-115.223355277,SANA BEHAVIORAL HEALTH - LAS VEGAS,LAS VEGAS,NV,CLARK,USA,OPEN
5144875,40.882406732,-82.674175077,OHIOHEALTH SHELBY HOSPITAL,SHELBY,OH,RICHLAND,USA,OPEN
7945601,39.3964977740001,-82.9676161089999,ADENA REGIONAL MEDICAL CENTER,CHILLICOTHE,OH,ROSS,USA,OPEN
1785206,33.411692068,-111.686492314,BANNER HEART HOSPITAL,MESA,AZ,MARICOPA,USA,OPEN
18032446,30.786844413,-85.241314825,JACKSON HOSPITAL,MARIANNA,FL,JACKSON,USA,OPEN
2846825,41.17526916,-85.108930621,DUPONT HOSPITAL LLC,FORT WAYNE,IN,ALLEN,USA,OPEN
10246845,41.1895775790001,-85.1006695739999,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,FORT WAYNE,IN,ALLEN,USA,OPEN
1589148,36.072656244,-115.295239233,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,LAS VEGAS,NV,CLARK,USA,OPEN
3889146,36.1574556680001,-115.226609103,SOUTHERN NEVADA ADULT MENTAL HEALTH SERVICES,LAS VEGAS,NV,CLARK,USA,OPEN
9047006,39.3050248960001,-85.222526188,MARGARET MARY HEALTH,BATESVILLE,IN,RIPLEY,USA,OPEN
1947025,39.109798476,-84.882533918,COMMUNITY MENTAL HEALTH CENTER INC,LAWRENCEBURG,IN,DEARBORN,USA,OPEN
9952806,41.5591535990001,-90.5890272889999,SELECT SPECIALTY HOSPITAL-QUAD CITIES,DAVENPORT,IA,SCOTT,USA,OPEN
2047501,38.659613843,-87.159752398,DAVIESS COMMUNITY HOSPITAL,WASHINGTON,IN,DAVIESS,USA,OPEN
10646755,41.4483403450001,-85.2961583109999,PARKVIEW NOBLE HOSPITAL,KENDALLVILLE,IN,NOBLE,USA,OPEN
2389521,39.4363083270001,-119.759590788,TAHOE PACIFIC HOSPITALS - MEADOWS,RENO,NV,WASHOE,USA,OPEN
11444883,41.103767023,-83.2162628139999,MERCY TIFFIN HOSPITAL,TIFFIN,OH,SENECA,USA,OPEN
2147747,37.983739541,-87.571106776,ENCOMPASS HEALTH DEACONESS HOSPITAL INC,EVANSVILLE,IN,VANDERBURGH,USA,OPEN
3147714,37.9728535570001,-87.501553708,EVANSVILLE STATE HOSPITAL,EVANSVILLE,IN,VANDERBURGH,USA,OPEN
5047804,39.485410862,-87.409983622,HAMILTON CENTER INC,TERRE HAUTE,IN,VIGO,USA,OPEN
721223,39.2883463000001,-76.649252984,GRACE MEDICAL CENTER,BALTIMORE,MD,BALTIMORE CITY,USA,OPEN
167184097,40.3106690220001,-111.663795605,PROVO CANYON BEHAVIORAL HOSPITAL,OREM,UT,UTAH,USA,OPEN
167584751,38.4018090600001,-113.010658259,MILFORD VALLEY MEMORIAL HOSPITAL,MILFORD,UT,BEAVER,USA,OPEN
167684095,40.541743873,-112.013352673,SOUTH JORDAN HEALTH CENTER,SOUTH JORDAN,UT,SALT LAKE,USA,OPEN
6521228,39.2647554970001,-76.7225854009999,SPRING GROVE HOSPITAL CENTER,CATONSVILLE,MD,BALTIMORE,USA,OPEN
2399762,64.4991221940001,-165.378188783,NORTON SOUND REGIONAL HOSPITAL,NOME,AK,NOME,USA,OPEN
2946514,41.6793473500001,-85.993270563,ELKHART GENERAL HOSPITAL,ELKHART,IN,ELKHART,USA,OPEN
10046527,41.6036041190001,-85.839485402,OAKLAWN PSYCHIATRIC CENTER INC,GOSHEN,IN,ELKHART,USA,OPEN
6247303,40.196777534,-85.415555943,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,MUNCIE,IN,DELAWARE,USA,OPEN
6746151,39.42589574,-86.404838995,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,MARTINSVILLE,IN,MORGAN,USA,OPEN
647630,37.992909968,-87.331528503,BRENTWOOD MEADOWS LLC,NEWBURGH,IN,WARRICK,USA,OPEN
1146321,41.5506175090001,-87.505909606,COMMUNITY HOSPITAL,MUNSTER,IN,LAKE,USA,OPEN
9646402,41.599559432,-87.357670334,METHODIST HOSPITALS INC,GARY,IN,LAKE,USA,OPEN
4147905,40.3940202320001,-86.834549059,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,LAFAYETTE,IN,TIPPECANOE,USA,OPEN
4450703,42.5267548160001,-92.33893747,ALLEN MEMORIAL HOSPITAL,WATERLOO,IA,BLACK HAWK,USA,OPEN
8346143,39.629988801,-86.075593297,COMMUNITY HEALTH NETWORK REHABILITATION SOUTH,GREENWOOD,IN,JOHNSON,USA,OPEN
7146072,40.2719303540001,-86.042162253,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,TIPTON,IN,TIPTON,USA,OPEN
4047904,40.427286859,-86.881446211,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE CENTRAL,LAFAYETTE,IN,TIPPECANOE,USA,OPEN
9146952,40.5636952030001,-85.664163259,MARION GENERAL HOSPITAL,MARION,IN,GRANT,USA,OPEN
1546506,41.456467767,-86.1588497229999,COMMUNITY HOSPITAL OF BREMEN INC,BREMEN,IN,MARSHALL,USA,OPEN
2646506,41.443335034,-86.150319348,DOCTORS NEUROPSYCHIATRIC HOSPITAL,BREMEN,IN,MARSHALL,USA,OPEN
10446750,40.9058777380001,-85.4887469829999,PARKVIEW HUNTINGTON HOSPITAL,HUNTINGTON,IN,HUNTINGTON,USA,OPEN
3744203,41.0150713310001,-81.5889978229999,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL,BARBERTON,OH,SUMMIT,USA,OPEN
11344310,41.097634392,-81.514073309,ST THOMAS HOSPITAL,AKRON,OH,SUMMIT,USA,OPEN
3347331,39.6562381750001,-85.1326609979999,FAYETTE REGIONAL HEALTH SYSTEM,CONNERSVILLE,IN,FAYETTE,USA,OPEN
30044203,41.014583541,-81.589116796,REGENCY HOSPITAL OF AKRON,BARBERTON,OH,SUMMIT,USA,OPEN
7347960,40.733974689,-86.777599605,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,MONTICELLO,IN,WHITE,USA,OPEN
8646222,39.802493552,-86.201292048,LARUE D CARTER MEMORIAL HOSPITAL,INDIANAPOLIS,IN,MARION,USA,OPEN
4885012,33.4926529410001,-112.071994754,KINDRED HOSPITAL ARIZONA - PHOENIX,PHOENIX,AZ,MARICOPA,USA,OPEN
6685032,33.639758182,-111.997469967,ABRAZO SCOTTSDALE CAMPUS,PHOENIX,AZ,MARICOPA,USA,OPEN
306260,41.9066599810001,-71.914455204,DAY KIMBALL HOSPITAL,PUTNAM,CT,WINDHAM,USA,OPEN
1806226,41.7173006410001,-72.226375264,WINDHAM COMMUNITY MEMORIAL HOSPITAL,WILLIMANTIC,CT,WINDHAM,USA,OPEN
1606460,41.2165846300001,-73.0650149849999,MILFORD HOSPITAL,MILFORD,CT,NEW HAVEN,USA,OPEN
2506418,41.3356129970001,-73.089205142,GRIFFIN HOSPITAL,DERBY,CT,NEW HAVEN,USA,OPEN
2806050,41.661048674,-72.787748396,THE HOSPITAL OF CENTRAL CONNECTICUT,NEW BRITAIN,CT,HARTFORD,USA,OPEN
3447150,38.301364386,-85.834335192,BAPTIST HEALTH FLOYD,NEW ALBANY,IN,FLOYD,USA,OPEN
11047150,38.339954129,-85.827989949,PHYSICIANS' MEDICAL CENTER LLC,NEW ALBANY,IN,FLOYD,USA,OPEN
3686004,35.20669667,-111.606493954,"GUIDANCE CENTER, THE",FLAGSTAFF,AZ,COCONINO,USA,OPEN
27932539,30.735354627,-86.562525286,NORTH OKALOOSA MEDICAL CENTER,CRESTVIEW,FL,OKALOOSA,USA,OPEN
21032025,30.18182054,-82.636053465,LAKE CITY VA MEDICAL CENTER,LAKE CITY,FL,COLUMBIA,USA,OPEN
10785255,33.6436695850001,-111.89837164,SCOTTSDALE LIBERTY HOSPITAL,SCOTTSDALE,AZ,MARICOPA,USA,OPEN
42132570,30.634375371,-87.042533282,WEST FLORIDA COMMUNITY CARE CENTER,MILTON,FL,SANTA ROSA,USA,OPEN
39632308,30.456880933,-84.261407288,TALLAHASSEE MEMORIAL HOSPITAL,TALLAHASSEE,FL,LEON,USA,OPEN
1132501,30.429417895,-87.230420903,BAPTIST HOSPITAL,PENSACOLA,FL,ESCAMBIA,USA,OPEN
2132258,30.138777863,-81.5353848889999,BAPTIST MEDICAL CENTER SOUTH,JACKSONVILLE,FL,DUVAL,USA,OPEN
4032216,30.290213743,-81.6011747539999,BROOKS REHABILITATION HOSPITAL,JACKSONVILLE,FL,DUVAL,USA,OPEN
37532207,30.271624402,-81.615461889,CURAHEALTH JACKSONVILLE,JACKSONVILLE,FL,DUVAL,USA,OPEN
2632401,30.1597318300001,-85.6475323779999,BAY AREA CENTER SACRED HEART HEALTH SYSTEM,PANAMA CITY,FL,BAY,USA,OPEN
15932405,30.181889921,-85.669174992,ENCOMPASS HEALTH EMERALD COAST REHABILITATION OF PANAMA CITY,PANAMA CITY,FL,BAY,USA,OPEN
15632435,30.6597162210001,-86.117950419,HEALTHMARK REGIONAL MEDICAL CENTER,DEFUNIAK SPRINGS,FL,WALTON,USA,OPEN
2689703,39.2021195900001,-119.784383092,CARSON TAHOE REGIONAL MEDICAL CENTER,CARSON CITY,NV,CARSON CITY,USA,OPEN
18319390,39.8220390000001,-75.887734999,JENNERSVILLE REGIONAL HOSPITAL,WEST GROVE,PA,CHESTER,USA,OPEN
14563110,38.6356744670001,-90.264716055,BARNES-JEWISH HOSPITAL,ST. LOUIS,MO,ST. LOUIS CITY,USA,OPEN
702557,41.4608000000001,-70.5798,MARTHA'S VINEYARD HOSPITAL,OAK BLUFFS,MA,DUKES,USA,OPEN
3602740,41.6264,-70.9383999999999,SOUTHCOAST HOSPITALS GROUP - ST. LUKE'S HOSPITAL,NEW BEDFORD,MA,BRISTOL,USA,OPEN
4201201,42.46,-73.2492,BERKSHIRE MEDICAL CENTER - BERKSHIRE CAMPUS,PITTSFIELD,MA,BERKSHIRE,USA,OPEN
5502601,41.6534,-70.2728999999999,CAPE COD HOSPITAL,BARNSTABLE,MA,BARNSTABLE,USA,OPEN
11153511,42.5482977120001,-89.008431523,BELOIT HEALTH SYSTEM,BELOIT,WI,ROCK,USA,OPEN
1244106,41.5132563880001,-81.613703544,LOUIS STOKES CLEVELAND VETERANS AFFAIRS MEDICAL CENTER,CLEVELAND,OH,CUYAHOGA,USA,OPEN
12746016,40.095484936,-85.681305944,ST. VINCENT ANDERSON REGIONAL HOSPITAL,ANDERSON,IN,MADISON,USA,OPEN
7402124,42.2775,-71.0654,CARNEY HOSPITAL,BOSTON,MA,SUFFOLK,USA,OPEN
2701510,42.4275000000001,-71.6929,CLINTON HOSPITAL,CLINTON,MA,WORCESTER,USA,OPEN
3001440,42.5863000000001,-71.9870999999999,HEYWOOD HOSPITAL,GARDNER,MA,WORCESTER,USA,OPEN
5301605,42.2729,-71.7923,UMASS MEMORIAL MEDICAL CENTER - MEMORIAL CAMPUS,WORCESTER,MA,WORCESTER,USA,OPEN
801852,42.6457,-71.3008,LOWELL GENERAL HOSP SAINTS MEDICAL CENTER,LOWELL,MA,MIDDLESEX,USA,OPEN
3802462,42.3312000000001,-71.246,NEWTON-WELLESLEY HOSPITAL,NEWTON,MA,MIDDLESEX,USA,OPEN
2360302,41.8914014040001,-87.776179564,WEST SUBURBAN MEDICAL CENTER,OAK PARK,IL,COOK,USA,OPEN
6902139,42.3745000000001,-71.1041,CHA CAMBRIDGE HOSPITAL,CAMBRIDGE,MA,MIDDLESEX,USA,OPEN
8102149,42.4093,-71.0393999999999,CHA EVERETT HOSPITAL,EVERETT,MA,MIDDLESEX,USA,OPEN
1501040,42.1659000000001,-72.634,PROVIDENCE BEHAVIORAL HEALTH HOSPITAL CAMPUS,HOLYOKE,MA,HAMPDEN,USA,OPEN
4701199,42.1217,-72.6032,BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,HAMPDEN,USA,OPEN
6855060,44.1120137030001,-93.25109201,OWATONNA HOSPITAL,OWATONNA,MN,STEELE,USA,OPEN
655102,44.943379813,-93.107144935,UNITED HOSPITAL,ST PAUL,MN,RAMSEY,USA,OPEN
3555422,44.9923032080001,-93.333675738,REGENCY HOSPITAL OF MPLS LLC,GOLDEN VALLEY,MN,HENNEPIN,USA,OPEN
1083706,43.6134327950001,-116.255808098,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,BOISE,ID,ADA,USA,OPEN
783814,47.695503316,-116.793702672,KOOTENAI MEDICAL CENTER,COEUR D'ALENE,ID,KOOTENAI,USA,OPEN
3611790,40.909194455,-73.115678223,UNIVERSITY HOSPITAL- STONEY BROOK,STONY BROOK,NY,SUFFOLK,USA,OPEN
5942437,37.628796461,-87.94765598,METHODIST HOSPITAL UNION COUNTY,MORGANFIELD,KY,UNION,USA,OPEN
1483501,46.416439735,-117.024366109,ST. JOSEPH REGIONAL MEDICAL CENTER,LEWISTON,ID,NEZ PERCE,USA,OPEN
118012601,41.7178383880001,-73.927709353,MID-HUDSON VALLEY DIVISION OF WESTCHESTER MEDICAL CENTER,POUGHKEEPSIE,NY,DUTCHESS,USA,OPEN
13379322,31.3895528520001,-102.349905603,CRANE MEMORIAL HOSPITAL,CRANE,TX,CRANE,USA,OPEN
13677429,33.660618823,-101.246102413,CROSBYTON CLINIC HOSPITAL,CROSBYTON,TX,CROSBY,USA,OPEN
4140065,38.209027706,-85.23592218,JEWISH HOSPITAL SHELBYVILLE,SHELBYVILLE,KY,SHELBY,USA,OPEN
11042134,36.7000175790001,-86.576828386,THE MEDICAL CENTER AT FRANKLIN,FRANKLIN,KY,SIMPSON,USA,OPEN
24776365,33.8143726860001,-98.1984841459999,CLAY COUNTY MEMORIAL HOSPITAL,HENRIETTA,TX,CLAY,USA,OPEN
32279745,31.8495920550001,-103.090562621,WINKLER COUNTY MEMORIAL HOSPITAL,KERMIT,TX,WINKLER,USA,OPEN
34277575,30.068823367,-94.7984913509999,LIBERTY-DAYTON REGIONAL MEDICAL CENTER,LIBERTY,TX,LIBERTY,USA,OPEN
34779241,34.1270774830001,-101.441245263,W.J. MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,FLOYD,USA,OPEN
6221701,39.42265668,-77.414661114,FREDERICK MEMORIAL HOSPITAL,FREDERICK,MD,FREDERICK,USA,OPEN
3460644,41.8663295280001,-87.7674642429999,UHS HARTGROVE HOSPITAL,CHICAGO,IL,COOK,USA,OPEN
1860612,41.870737816,-87.6770414819999,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM,CHICAGO,IL,COOK,USA,OPEN
3160463,41.6692109270001,-87.813443996,PALOS COMMUNITY HOSPITAL,PALOS HEIGHTS,IL,COOK,USA,OPEN
3660628,41.692299414,-87.626009757,ROSELAND COMMUNITY HOSPITAL,CHICAGO,IL,COOK,USA,OPEN
4854615,44.3032410970001,-90.855151436,BLACK RIVER MEM HSPTL,BLACK RIVER FALLS,WI,JACKSON,USA,OPEN
2225309,38.354865105,-81.726866523,THOMAS MEMORIAL HOSPITAL,SOUTH CHARLESTON,WV,KANAWHA,USA,OPEN
6026330,39.32831,-80.23946,UNITED HOSPITAL CENTER,BRIDGEPORT,WV,HARRISON,USA,OPEN
854840,45.7749598560001,-92.686895113,BURNETT MED CTR,GRANTSBURG,WI,BURNETT,USA,OPEN
14954956,44.1871350580001,-88.454440227,CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY,NEENAH,WI,WINNEBAGO,USA,OPEN
7553226,43.042354,-88.024153,CHILDRENS HSPTL OF WISCONSIN,MILWAUKEE,WI,MILWAUKEE,USA,OPEN
2753925,43.3226073540001,-89.035370684,COLUMBUS COM HSPTL,COLUMBUS,WI,COLUMBIA,USA,OPEN
120,38.329726136,-81.602948596,CAMC MEMORIAL HOSPITAL,CHARLESTON,WV,KANAWHA,USA,OPEN
7162450,38.736543571,-88.0771728889999,RICHLAND MEMORIAL HOSPITAL,OLNEY,IL,RICHLAND,USA,OPEN
1842240,36.7382516600001,-87.468403327,CUMBERLAND HALL HOSPITAL,HOPKINSVILLE,KY,CHRISTIAN,USA,OPEN
3942241,36.8611871160001,-87.4949512479999,JENNIE STUART MEDICAL CENTER,HOPKINSVILLE,KY,CHRISTIAN,USA,OPEN
2125301,38.3433547330001,-81.630054018,CHARLESTON SURGICAL HOSPITAL,CHARLESTON,WV,KANAWHA,USA,OPEN
3526003,40.0600745780001,-80.721680642,OHIO VALLEY MEDICAL CENTER,WHEELING,WV,OHIO,USA,OPEN
12662062,38.7367705780001,-89.946707681,ANDERSON HOSPITAL,MARYVILLE,IL,MADISON,USA,OPEN
5274401,35.7825795110001,-95.356256914,SAIN FRANCIS HOSPITAL MUSKOGEE EAST,MUSKOGEE,OK,MUSKOGEE,USA,OPEN
973701,36.3926324610001,-97.8740892439999,INTEGRIS BASS PAVILION,ENID,OK,GARFIELD,USA,OPEN
8543202,37.784866924,-87.157643566,RIVER VALLEY BEHAVIORAL HEALTH,OWENSBORO,KY,DAVIESS,USA,OPEN
13773070,35.2290112250001,-97.426618176,GRIFFIN MEMORIAL HOSPITAL,NORMAN,OK,CLEVELAND,USA,OPEN
